Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
1415,1415,1415,1415,1415,CUST1416,22-25,0,85002-94285,google ads,Consideration,2427.3383837455035,0.20879439740188221,0.11316650571771251,30,2.6892590570134125,7.741391649712845,79,14,6,0-4,3590,[REDACTED],[REDACTED],1
1416,1416,1416,1416,1416,CUST1417,50-53,0,122138-131421,online directory,Conversion,8761.701970126236,0.2076984544302595,0.08727927306317446,23,1.2446707474745762,9.718942344895842,97,15,5,0-4,4796,[REDACTED],[REDACTED],1
1417,1417,1417,1417,1417,CUST1418,50-53,0,57150-66433,instagram,Retention,6186.9103965595,0.2354876751598511,0.07601297390484903,10,3.9046217368724174,1.059439249184331,84,8,4,5-9,2318,[REDACTED],[REDACTED],1
1418,1418,1418,1418,1418,CUST1419,46-49,1,122138-131421,whatsapp,Awareness,2039.4796386326877,0.25923196197209397,0.11757771891517685,41,4.516170891368807,11.088159677106205,6,15,4,5-9,4581,[REDACTED],[REDACTED],1
1419,1419,1419,1419,1419,CUST1420,38-41,0,20014-29297,yahoo,Conversion,8747.058264050518,0.08863842561591316,0.11925296880494275,15,2.408008105285588,3.8181483114238324,28,5,7,0-4,2233,[REDACTED],[REDACTED],1
1420,1420,1420,1420,1420,CUST1421,30-33,0,47866-57149,baidu,Retention,8018.501991780323,0.20314789759429489,0.08007860348262139,37,8.540397800168083,4.000527677868297,8,10,0,5-9,1526,[REDACTED],[REDACTED],1
1421,1421,1421,1421,1421,CUST1422,46-49,0,66434-75717,protonmail,Awareness,7416.146838992233,0.055413351691075766,0.17345694240285064,16,1.216659266008141,8.866855321904897,48,12,3,5-9,458,[REDACTED],[REDACTED],1
1422,1422,1422,1422,1422,CUST1423,62-65,0,140706-149989,affiliate,Consideration,8327.893918551712,0.15792725397115925,0.020267614324601647,44,5.242999963794507,4.920617826399801,70,1,4,5-9,298,[REDACTED],[REDACTED],1
1423,1423,1423,1423,1423,CUST1424,58-61,0,103570-112853,outlook,Retention,6082.027713413447,0.19192314157182866,0.023777349908456532,49,1.4137749368973194,6.852587085697554,77,16,8,5-9,3892,[REDACTED],[REDACTED],1
1424,1424,1424,1424,1424,CUST1425,30-33,1,85002-94285,instagram,Consideration,4908.60145529279,0.05714143992173625,0.19952160842262262,43,5.610065826718334,8.095297879844267,93,1,0,5-9,1258,[REDACTED],[REDACTED],1
1425,1425,1425,1425,1425,CUST1426,18-21,0,29298-38581,linkedin ads,Consideration,3781.503856541911,0.030707071151708603,0.15408431619792295,4,5.091368438691321,13.836827471563776,87,12,8,5-9,589,[REDACTED],[REDACTED],1
1426,1426,1426,1426,1426,CUST1427,66-69,0,122138-131421,bing,Retention,2549.4404321790066,0.06478357384918365,0.1614481432110243,19,8.044845169554987,3.129951942827877,50,18,5,0-4,3706,[REDACTED],[REDACTED],1
1427,1427,1427,1427,1427,CUST1428,54-57,0,57150-66433,facebook,Awareness,5780.205846780937,0.1324097443728143,0.12430371543982473,47,7.0314371562265645,7.281169319191292,97,0,2,5-9,1100,[REDACTED],[REDACTED],1
1428,1428,1428,1428,1428,CUST1429,38-41,0,29298-38581,facebook ads,Retention,8656.385557299476,0.27150334092285455,0.0903995717174999,34,8.655570764228651,12.127482309245066,7,4,2,0-4,2788,[REDACTED],[REDACTED],1
1429,1429,1429,1429,1429,CUST1430,30-33,0,57150-66433,partner site,Awareness,5853.540202886735,0.16717896749490627,0.12508207831015283,47,5.913839486394682,3.1399077742416726,54,15,3,5-9,3276,[REDACTED],[REDACTED],1
1430,1430,1430,1430,1430,CUST1431,46-49,0,57150-66433,partner site,Conversion,9164.437703329933,0.22339970222313627,0.0327269824015887,42,8.193442835141717,1.9254242231950973,64,5,4,5-9,2158,[REDACTED],[REDACTED],1
1431,1431,1431,1431,1431,CUST1432,62-65,0,20014-29297,partner site,Conversion,3930.7545256014214,0.05510869625048642,0.15727468364471842,13,7.3320304337279065,0.5007159315888818,97,13,8,0-4,1830,[REDACTED],[REDACTED],1
1432,1432,1432,1432,1432,CUST1433,34-37,0,94286-103569,zoho,Conversion,6885.855210185832,0.0433156656423437,0.10897372384614727,25,8.025554729400602,1.8555784597547953,83,7,5,0-4,4143,[REDACTED],[REDACTED],1
1433,1433,1433,1433,1433,CUST1434,22-25,0,131422-140705,blog,Consideration,6574.169993777421,0.07714417726185668,0.1924712210911444,44,6.532602966732531,4.590463719361474,94,17,4,5-9,405,[REDACTED],[REDACTED],1
1434,1434,1434,1434,1434,CUST1435,26-29,0,103570-112853,affiliate,Conversion,6717.418931187984,0.10018902902797373,0.12964951905809424,42,7.407459660421886,6.392940607806505,78,4,5,0-4,4900,[REDACTED],[REDACTED],1
1435,1435,1435,1435,1435,CUST1436,22-25,0,85002-94285,protonmail,Consideration,6121.660538968729,0.1711664925920509,0.039015585505149726,45,4.4663122004344595,8.999523860425018,14,10,5,5-9,1635,[REDACTED],[REDACTED],1
1436,1436,1436,1436,1436,CUST1437,50-53,0,29298-38581,facebook ads,Awareness,2444.6371668341235,0.25950898780858556,0.10044209061116824,41,1.8969887343710492,3.2937310372233077,50,12,8,0-4,744,[REDACTED],[REDACTED],1
1437,1437,1437,1437,1437,CUST1438,38-41,1,94286-103569,instagram,Retention,1347.9940245121495,0.13566913071292322,0.023198922675729455,23,4.663802682401173,4.631873067340793,33,8,9,5-9,4344,[REDACTED],[REDACTED],1
1438,1438,1438,1438,1438,CUST1439,38-41,0,20014-29297,google,Retention,9961.768155255562,0.1582924025763158,0.15474794551197124,30,2.6162561071663473,10.61745692506393,68,14,6,0-4,4650,[REDACTED],[REDACTED],1
1439,1439,1439,1439,1439,CUST1440,34-37,1,122138-131421,online directory,Consideration,432.10423643496017,0.011662265981118386,0.10572745455968313,17,6.515337505622533,14.224299795575948,85,12,6,0-4,44,[REDACTED],[REDACTED],1
1440,1440,1440,1440,1440,CUST1441,62-65,0,140706-149989,partner site,Consideration,4821.637215696357,0.016605319289821913,0.07484686481994801,38,3.364597893740126,2.4662512636742298,11,2,3,5-9,3554,[REDACTED],[REDACTED],1
1441,1441,1441,1441,1441,CUST1442,34-37,1,47866-57149,news portal,Consideration,4468.232982124655,0.03928192853797489,0.19536264877334897,49,9.636208475628813,7.34339671092003,44,2,4,5-9,3705,[REDACTED],[REDACTED],1
1442,1442,1442,1442,1442,CUST1443,50-53,1,38582-47865,gmail,Awareness,3696.7977883252315,0.2158478831804153,0.18648377306593905,21,3.3615820414586097,5.013107731866568,30,14,6,0-4,2271,[REDACTED],[REDACTED],1
1443,1443,1443,1443,1443,CUST1444,46-49,1,47866-57149,zoho,Awareness,7765.0434991887905,0.15406766922664186,0.1905398237657808,20,1.7250212215802592,8.218287378556393,53,17,7,5-9,643,[REDACTED],[REDACTED],1
1444,1444,1444,1444,1444,CUST1445,34-37,1,122138-131421,protonmail,Conversion,7637.858040185365,0.06754611909961328,0.05184633522847163,33,8.835291191596534,2.0898641636899966,92,19,5,5-9,1518,[REDACTED],[REDACTED],1
1445,1445,1445,1445,1445,CUST1446,18-21,1,20014-29297,bing,Conversion,9124.183554257721,0.1775766914379325,0.14689085183467238,24,4.8605000059188965,4.024499275882948,21,8,7,5-9,4586,[REDACTED],[REDACTED],1
1446,1446,1446,1446,1446,CUST1447,18-21,0,85002-94285,whatsapp,Retention,3864.6547746878055,0.17088046021413397,0.18914144408452338,39,4.125678594141401,10.982591739267939,71,15,8,0-4,2721,[REDACTED],[REDACTED],1
1447,1447,1447,1447,1447,CUST1448,62-65,0,75718-85001,partner site,Conversion,5900.851834995889,0.035672582151426886,0.1189303245552324,46,8.988923614384104,12.432481515857345,63,19,0,5-9,2214,[REDACTED],[REDACTED],1
1448,1448,1448,1448,1448,CUST1449,22-25,0,94286-103569,facebook ads,Awareness,8649.454707084766,0.19978178020828358,0.05170135235406077,29,6.762274108098613,9.252787598365357,59,16,3,0-4,1230,[REDACTED],[REDACTED],1
1449,1449,1449,1449,1449,CUST1450,34-37,0,85002-94285,blog,Awareness,9763.162936505583,0.22410225362421274,0.16621797371089744,5,5.644710531951128,14.462653220651866,27,12,8,0-4,422,[REDACTED],[REDACTED],1
1450,1450,1450,1450,1450,CUST1451,26-29,1,103570-112853,news portal,Awareness,9803.324268212686,0.08531649664143096,0.17378851402472884,44,4.191396430354963,10.134225896991005,20,11,4,0-4,1808,[REDACTED],[REDACTED],1
1451,1451,1451,1451,1451,CUST1452,58-61,0,131422-140705,affiliate,Awareness,7139.074210686185,0.2011911579120809,0.14418105570367915,24,3.5483636965873004,11.419672592557406,74,0,3,0-4,4701,[REDACTED],[REDACTED],1
1452,1452,1452,1452,1452,CUST1453,18-21,1,112854-122137,partner site,Retention,1391.67894574802,0.06235666757822036,0.07199679246585115,4,6.378492086555537,5.521625535189252,74,5,8,5-9,4732,[REDACTED],[REDACTED],1
1453,1453,1453,1453,1453,CUST1454,18-21,1,131422-140705,linkedin,Retention,324.0313559376025,0.231324680416018,0.04482270904147004,28,5.767648658613221,2.9696976517954967,86,5,1,5-9,1803,[REDACTED],[REDACTED],0
1454,1454,1454,1454,1454,CUST1455,38-41,0,75718-85001,twitter ads,Awareness,8204.449389940177,0.27802245729238473,0.1285784741865483,21,3.7851323336436584,10.121858006633998,76,15,1,0-4,1285,[REDACTED],[REDACTED],1
1455,1455,1455,1455,1455,CUST1456,26-29,1,122138-131421,zoho,Consideration,8475.940859683531,0.1427468254984237,0.10384521832965632,2,2.7153470313504697,13.936791123907177,42,13,7,5-9,2460,[REDACTED],[REDACTED],1
1456,1456,1456,1456,1456,CUST1457,34-37,0,131422-140705,bing ads,Conversion,7188.0157310605055,0.08148551763841316,0.13989125165451632,46,8.488319897185187,14.847687276876238,26,6,7,5-9,3840,[REDACTED],[REDACTED],1
1457,1457,1457,1457,1457,CUST1458,22-25,1,140706-149989,online directory,Retention,2928.3571695773508,0.12806798959763357,0.03037486149114508,29,7.203531379399633,7.303171881087033,22,2,4,5-9,2475,[REDACTED],[REDACTED],1
1458,1458,1458,1458,1458,CUST1459,54-57,0,38582-47865,facebook ads,Consideration,6426.315523828427,0.07759255969057022,0.03425251370793307,23,10.100203110975981,8.336238101723573,96,2,5,0-4,4446,[REDACTED],[REDACTED],1
1459,1459,1459,1459,1459,CUST1460,54-57,0,140706-149989,online directory,Conversion,2879.4023388684873,0.008861058916044346,0.08430265450094043,40,5.7257039551149305,4.765894877054874,89,14,4,0-4,4511,[REDACTED],[REDACTED],1
1460,1460,1460,1460,1460,CUST1461,46-49,1,131422-140705,facebook ads,Consideration,4452.007164143623,0.19907377157833847,0.05639329826261274,16,9.8772887609871,10.361792005275394,35,6,7,5-9,3168,[REDACTED],[REDACTED],1
1461,1461,1461,1461,1461,CUST1462,26-29,0,122138-131421,yahoo,Awareness,3731.1975213510777,0.017947984302165036,0.1275555480273133,48,4.9891354279163185,11.79165730584084,96,3,5,0-4,4051,[REDACTED],[REDACTED],1
1462,1462,1462,1462,1462,CUST1463,50-53,1,140706-149989,linkedin ads,Conversion,9332.486533942103,0.07430442391229589,0.07695499965978693,44,5.891445471650517,1.0689743741556763,37,5,5,5-9,2052,[REDACTED],[REDACTED],1
1463,1463,1463,1463,1463,CUST1464,58-61,0,47866-57149,zoho,Consideration,2514.135586919294,0.2188699296995577,0.14297135283147544,49,2.861697715013333,12.785105668619643,15,12,6,5-9,3839,[REDACTED],[REDACTED],1
1464,1464,1464,1464,1464,CUST1465,50-53,1,29298-38581,gmail,Retention,5903.697998719362,0.19832002555119374,0.15457894775918624,19,2.4151188643754176,7.702846715654951,73,6,1,5-9,4496,[REDACTED],[REDACTED],1
1465,1465,1465,1465,1465,CUST1466,66-69,0,66434-75717,google ads,Retention,3747.8444662068264,0.03580360608194371,0.04632498293373633,25,9.577518103365346,8.64711021184028,42,12,8,0-4,1312,[REDACTED],[REDACTED],1
1466,1466,1466,1466,1466,CUST1467,38-41,0,66434-75717,twitter ads,Retention,6930.013319210773,0.2019661832167085,0.18197954688523715,4,9.956802707026291,3.5795155040655486,40,17,2,5-9,681,[REDACTED],[REDACTED],1
1467,1467,1467,1467,1467,CUST1468,58-61,1,85002-94285,linkedin,Conversion,5798.554770215926,0.27408159953063865,0.15820858251216893,12,5.939721620494399,0.6186549598025934,43,10,8,0-4,3990,[REDACTED],[REDACTED],1
1468,1468,1468,1468,1468,CUST1469,38-41,0,140706-149989,twitter ads,Awareness,9310.11296928953,0.04060437397448135,0.1297399828624474,38,3.385884921825236,14.558242415766216,51,6,9,0-4,4677,[REDACTED],[REDACTED],1
1469,1469,1469,1469,1469,CUST1470,34-37,0,140706-149989,gmail,Awareness,888.9153325528289,0.12363561508211282,0.18002264385299793,3,9.632568910113125,14.295922805740062,16,11,4,0-4,1329,[REDACTED],[REDACTED],1
1470,1470,1470,1470,1470,CUST1471,26-29,0,38582-47865,duckduckgo,Conversion,2273.2180730638174,0.22460919525352918,0.058777925161189445,44,8.153759122532923,12.151580541965613,51,6,0,5-9,4415,[REDACTED],[REDACTED],1
1471,1471,1471,1471,1471,CUST1472,46-49,0,66434-75717,gmail,Conversion,7770.217347573905,0.20433900124960133,0.08653994559213517,16,2.595103879922203,7.339516740504492,42,9,9,0-4,888,[REDACTED],[REDACTED],1
1472,1472,1472,1472,1472,CUST1473,62-65,1,112854-122137,facebook,Awareness,3365.356493767175,0.08313395868460471,0.025389997831681048,39,3.46731877049568,5.410022543567091,22,13,3,0-4,4069,[REDACTED],[REDACTED],1
1473,1473,1473,1473,1473,CUST1474,38-41,0,57150-66433,twitter ads,Retention,1932.7717508589076,0.06131885415810769,0.09403966205619509,34,1.0781136210923903,2.9691371704886325,0,4,5,0-4,4486,[REDACTED],[REDACTED],0
1474,1474,1474,1474,1474,CUST1475,46-49,1,75718-85001,google,Awareness,5009.4584679267655,0.2442996045737726,0.10943949928316418,30,6.286932726795859,1.8664446197062277,92,18,2,0-4,2638,[REDACTED],[REDACTED],1
1475,1475,1475,1475,1475,CUST1476,34-37,1,29298-38581,outlook,Awareness,6695.666638010704,0.29020974760564267,0.12969508776659278,15,5.605953411392935,7.578131260187637,24,4,5,5-9,701,[REDACTED],[REDACTED],1
1476,1476,1476,1476,1476,CUST1477,66-69,0,29298-38581,google,Consideration,435.8973118837049,0.24372402678066263,0.021290223456542186,33,2.683632668931332,11.696376660991842,5,0,0,0-4,2956,[REDACTED],[REDACTED],0
1477,1477,1477,1477,1477,CUST1478,66-69,0,20014-29297,online directory,Retention,2632.6286187395567,0.2870512245918937,0.015410210484315678,31,4.250072880307455,10.990251179432132,73,13,9,5-9,2876,[REDACTED],[REDACTED],1
1478,1478,1478,1478,1478,CUST1479,34-37,0,29298-38581,outlook,Conversion,7970.806440403361,0.18623925896549465,0.08860317202926256,32,9.2594561806132,11.781856747903147,53,2,9,5-9,4994,[REDACTED],[REDACTED],1
1479,1479,1479,1479,1479,CUST1480,30-33,1,131422-140705,news portal,Awareness,5319.933179707336,0.2741035023435744,0.04615608252926161,7,6.932432839467883,2.26744261267307,77,6,8,5-9,3517,[REDACTED],[REDACTED],1
1480,1480,1480,1480,1480,CUST1481,26-29,0,38582-47865,bing,Retention,391.5782356523126,0.20028819011210577,0.1501940299695487,29,8.78152491480906,13.05718826657268,22,3,8,0-4,2070,[REDACTED],[REDACTED],1
1481,1481,1481,1481,1481,CUST1482,54-57,1,75718-85001,bing ads,Conversion,2958.2340714774955,0.27284118116255596,0.1366636128015985,2,8.557580096687051,12.33088190035704,18,5,3,5-9,3987,[REDACTED],[REDACTED],1
1482,1482,1482,1482,1482,CUST1483,18-21,1,47866-57149,bing ads,Consideration,6441.342707600868,0.04945379646457243,0.07307562765624909,16,9.528042757311638,2.177211237064973,55,10,1,5-9,4893,[REDACTED],[REDACTED],1
1483,1483,1483,1483,1483,CUST1484,62-65,1,85002-94285,linkedin ads,Consideration,2085.2616975211567,0.2435697322989005,0.019328371284394207,23,1.2050132618685248,5.597969734016191,52,10,7,5-9,3821,[REDACTED],[REDACTED],1
1484,1484,1484,1484,1484,CUST1485,42-45,0,75718-85001,blog,Retention,8157.233835573416,0.06965913693574632,0.04250528146662513,15,3.3391048171188507,6.295440237016543,30,3,6,0-4,714,[REDACTED],[REDACTED],1
1485,1485,1485,1485,1485,CUST1486,54-57,0,38582-47865,linkedin ads,Awareness,6667.70840966041,0.021971438849837367,0.14084161436036832,19,4.79607060191371,11.381282779197882,37,15,0,0-4,915,[REDACTED],[REDACTED],1
1486,1486,1486,1486,1486,CUST1487,26-29,1,75718-85001,twitter,Conversion,4637.912868150725,0.1573877417735099,0.19582665219426468,9,7.052944421285267,13.244978375274139,18,16,5,0-4,3520,[REDACTED],[REDACTED],1
1487,1487,1487,1487,1487,CUST1488,38-41,0,47866-57149,yahoo,Retention,8955.281476869313,0.1052653830361221,0.0763469680424781,23,6.431685710552685,5.856429219838963,0,18,9,0-4,1006,[REDACTED],[REDACTED],1
1488,1488,1488,1488,1488,CUST1489,58-61,1,38582-47865,gmail,Consideration,3960.3473566641355,0.026612112885968632,0.15631966542877032,46,3.223546136449095,2.231098715466381,76,2,4,0-4,3268,[REDACTED],[REDACTED],0
1489,1489,1489,1489,1489,CUST1490,62-65,0,29298-38581,baidu,Conversion,2355.239163632624,0.2911449158797084,0.1757181676588601,6,2.6509787497440764,1.3914932118073997,49,5,1,0-4,865,[REDACTED],[REDACTED],0
1490,1490,1490,1490,1490,CUST1491,18-21,0,94286-103569,online directory,Conversion,6723.773287315624,0.20140223861465242,0.017160715852267062,47,4.976956346109571,9.9711077684654,97,15,4,5-9,3268,[REDACTED],[REDACTED],1
1491,1491,1491,1491,1491,CUST1492,42-45,0,75718-85001,yahoo,Awareness,5615.291210511507,0.2701526737504896,0.18542045132210822,48,3.2315913676153247,7.301534797821257,57,12,5,0-4,3175,[REDACTED],[REDACTED],1
1492,1492,1492,1492,1492,CUST1493,46-49,0,66434-75717,partner site,Consideration,3458.2368550618953,0.2952898703156892,0.0984289476074369,19,9.67784454861197,13.354547455343,80,1,9,5-9,108,[REDACTED],[REDACTED],1
1493,1493,1493,1493,1493,CUST1494,62-65,0,75718-85001,google,Consideration,3315.952410208541,0.13056817154714778,0.19410019004023393,12,9.660098887242896,14.040355630164077,31,6,5,0-4,2503,[REDACTED],[REDACTED],1
1494,1494,1494,1494,1494,CUST1495,50-53,0,103570-112853,google ads,Consideration,4146.554376779564,0.07478669351780774,0.11136949515168569,28,1.9246032354465712,13.716116769630236,48,18,1,5-9,4931,[REDACTED],[REDACTED],1
1495,1495,1495,1495,1495,CUST1496,38-41,0,112854-122137,baidu,Conversion,2967.7542606011843,0.06351424846328196,0.05779579887629023,9,7.291371791188736,1.7109905272358603,97,0,0,5-9,1322,[REDACTED],[REDACTED],0
1496,1496,1496,1496,1496,CUST1497,54-57,0,94286-103569,tiktok,Consideration,7238.3078729231975,0.15756574531000953,0.19439998834647063,8,2.9417311506728656,4.884782968154108,96,1,3,5-9,2019,[REDACTED],[REDACTED],1
1497,1497,1497,1497,1497,CUST1498,26-29,1,112854-122137,facebook ads,Retention,6277.196892223129,0.18291316181776365,0.059156823818375996,6,7.592006644192341,4.227593749004649,91,16,3,0-4,3563,[REDACTED],[REDACTED],1
1498,1498,1498,1498,1498,CUST1499,22-25,1,66434-75717,google ads,Consideration,4546.690351411166,0.14717262335784026,0.17713410517262984,43,8.001295157488892,1.420081462068011,43,19,8,5-9,4818,[REDACTED],[REDACTED],1
1499,1499,1499,1499,1499,CUST1500,34-37,0,94286-103569,google ads,Conversion,4172.722974112727,0.12301142719981649,0.042149784872087655,32,1.5013822973787159,13.765155081415404,28,14,0,5-9,1301,[REDACTED],[REDACTED],1
1500,1500,1500,1500,1500,CUST1501,38-41,0,75718-85001,duckduckgo,Consideration,3649.0509603146784,0.05420191993532045,0.13515609964194447,23,7.336554108540909,13.414756817123509,87,0,9,0-4,4827,[REDACTED],[REDACTED],1
1501,1501,1501,1501,1501,CUST1502,58-61,1,66434-75717,whatsapp,Consideration,3028.135511029041,0.1381158528167171,0.08427789020274304,15,8.907243124254375,6.500414994279814,47,5,0,5-9,1373,[REDACTED],[REDACTED],1
1502,1502,1502,1502,1502,CUST1503,50-53,0,94286-103569,affiliate,Conversion,1189.8818096043594,0.04027262791736523,0.19685359982335526,31,3.0751033071711666,14.208330113361006,79,11,7,0-4,965,[REDACTED],[REDACTED],1
1503,1503,1503,1503,1503,CUST1504,58-61,0,66434-75717,baidu,Consideration,2608.6280280861824,0.2659778338145855,0.04790438051462799,3,2.130003197819379,8.91122148185292,76,16,4,0-4,2280,[REDACTED],[REDACTED],1
1504,1504,1504,1504,1504,CUST1505,54-57,0,29298-38581,protonmail,Awareness,3249.0171785665893,0.02214138314337915,0.0882265730998176,13,6.052350344479848,6.792795086593288,25,7,8,0-4,2428,[REDACTED],[REDACTED],1
1505,1505,1505,1505,1505,CUST1506,50-53,0,38582-47865,gmail,Conversion,5447.165374449477,0.128624308405671,0.1289134138673499,28,5.577471337967855,8.264482624145904,6,17,5,0-4,4722,[REDACTED],[REDACTED],1
1506,1506,1506,1506,1506,CUST1507,34-37,0,112854-122137,duckduckgo,Consideration,7703.4582294169795,0.03552462478009468,0.1963541559173017,21,8.953754917744874,6.384243113290035,43,18,9,5-9,2852,[REDACTED],[REDACTED],1
1507,1507,1507,1507,1507,CUST1508,54-57,0,85002-94285,blog,Awareness,3971.9632356161787,0.2306130866932511,0.07357675050090531,22,5.079516846124362,4.763190368976445,13,14,2,5-9,2715,[REDACTED],[REDACTED],1
